mention_week,media_continent,media_country,conflict_country_name,conflict_continent,material_conflict_mentions,material_conflict_unique_events
2018-11-19,Africa,Uganda,France,Europe,3,3
2018-11-19,Africa,Republic of Congo,France,Europe,1,1
2018-11-19,Africa,Cameroon,Nigeria,Africa,6,5
2018-11-19,Africa,Kenya,South Africa,Africa,3,3
2018-11-19,Africa,Ghana,Ghana,Africa,256,143
2018-11-19,Africa,Egypt,Somalia,Africa,13,13
2018-11-19,Africa,South Africa,Zimbabwe,Africa,6,5
2018-11-19,Africa,Morocco,France,Europe,12,12
2018-11-19,Africa,South Africa,Nigeria,Africa,48,34
2018-11-19,Africa,Nigeria,Nigeria,Africa,4,4
2018-11-19,Africa,South Africa,Saudi Arabia,Asia,4,4
2018-11-19,Africa,Burkina Faso,United States,North America,6,6
2018-11-19,Africa,Nigeria,Nigeria,Africa,8,8
2018-11-19,Africa,Nigeria,Saudi Arabia,Asia,7,6
2018-11-19,Africa,Nigeria,France,Europe,71,27
2018-11-19,Africa,Nigeria,France,Europe,1,1
2018-11-19,Africa,Uganda,Kenya,Africa,6,6
2018-11-19,Africa,Zimbabwe,South Africa,Africa,50,26
2018-11-19,Africa,Tunisia,France,Europe,3,3
2018-11-19,Africa,Nigeria,Nigeria,Africa,1,1
2018-11-19,Africa,Kenya,United States,North America,7,3
2018-11-19,Africa,Ghana,United States,North America,66,38
2018-11-19,Africa,Nigeria,Nigeria,Africa,28,6
2018-11-19,Africa,Morocco,France,Europe,2,2
2018-11-19,Africa,Nigeria,South Africa,Africa,55,47
2018-11-19,Africa,Nigeria,Nigeria,Africa,0,0
2018-11-19,Africa,South Africa,South Africa,Africa,319,247
2018-11-19,Africa,Zimbabwe,United States,North America,11,9
2018-11-19,Africa,Somalia,Kenya,Africa,28,21
2018-11-19,Africa,Kenya,United States,North America,6,3
2018-11-19,Africa,Nigeria,Nigeria,Africa,10,4
2018-11-19,Africa,Egypt,United States,North America,2,2
2018-11-19,Africa,South Africa,France,Europe,3,3
2018-11-19,Africa,Nigeria,Saudi Arabia,Asia,18,14
2018-11-19,Africa,South Africa,United States,North America,4,3
2018-11-19,Africa,Cameroon,Nigeria,Africa,5,5
2018-11-19,Africa,Zimbabwe,Zimbabwe,Africa,182,90
2018-11-19,Africa,Morocco,United States,North America,5,4
2018-11-19,Africa,Egypt,Egypt,Africa,82,67
2018-11-19,Africa,Republic of Congo,Saudi Arabia,Asia,5,5
2018-11-19,Africa,Zimbabwe,Saudi Arabia,Asia,18,15
2018-11-19,Africa,South Africa,Nigeria,Africa,4,4
2018-11-19,Africa,Somalia,Somalia,Africa,54,45
2018-11-19,Africa,South Africa,United States,North America,4,4
2018-11-19,Africa,South Africa,France,Europe,27,20
2018-11-19,Africa,Egypt,United States,North America,3,3
2018-11-19,Africa,Somalia,United States,North America,5,5
2018-11-19,Africa,Zimbabwe,South Africa,Africa,12,4
2018-11-19,Africa,Kenya,Nigeria,Africa,28,19
2018-11-19,Africa,Kenya,South Africa,Africa,2,2
2018-11-19,Africa,Somalia,Somalia,Africa,3,3
2018-11-19,Africa,Nigeria,United States,North America,48,35
2018-11-19,Africa,Kenya,Nigeria,Africa,6,6
2018-11-19,Africa,South Africa,Kenya,Africa,24,14
2018-11-19,Africa,Ghana,France,Europe,7,7
2018-11-19,Africa,Nigeria,Somalia,Africa,21,15
2018-11-19,Africa,Nigeria,Zimbabwe,Africa,21,21
2018-11-19,Africa,Nigeria,United States,North America,11,10
2018-11-19,Africa,Nigeria,Nigeria,Africa,21,7
2018-11-19,Africa,Senegal,Saudi Arabia,Asia,9,6
2018-11-19,Africa,Nigeria,Kenya,Africa,48,42
2018-11-19,Africa,Kenya,Saudi Arabia,Asia,6,6
2018-11-19,Africa,Nigeria,Nigeria,Africa,1,1
2018-11-19,Africa,Kenya,Kenya,Africa,6,3
2018-11-19,Africa,South Africa,Egypt,Africa,4,2
2018-11-19,Africa,South Africa,South Africa,Africa,5,5
2018-11-19,Africa,Cameroon,Saudi Arabia,Asia,5,3
2018-11-19,Africa,Cameroon,United States,North America,2,2
2018-11-19,Africa,South Africa,Saudi Arabia,Asia,18,13
2018-11-19,Africa,Nigeria,Nigeria,Africa,7,7
2018-11-19,Africa,Uganda,France,Europe,6,6
2018-11-19,Africa,Nigeria,Nigeria,Africa,5,5
2018-11-19,Africa,Nigeria,France,Europe,6,4
2018-11-19,Africa,Somalia,Somalia,Africa,89,81
2018-11-19,Africa,Egypt,France,Europe,4,2
2018-11-19,Africa,Egypt,United States,North America,12,4
2018-11-19,Africa,Cameroon,France,Europe,4,3
2018-11-19,Africa,Ghana,Ghana,Africa,0,0
2018-11-19,Africa,South Africa,Saudi Arabia,Asia,5,4
2018-11-19,Africa,Zimbabwe,South Africa,Africa,9,7
2018-11-19,Africa,Burkina Faso,France,Europe,2,2
2018-11-19,Africa,Zimbabwe,United States,North America,11,9
2018-11-19,Africa,Tunisia,Saudi Arabia,Asia,3,2
2018-11-19,Africa,South Africa,United States,North America,65,51
2018-11-19,Africa,Nigeria,Kenya,Africa,54,50
2018-11-19,Africa,Egypt,Egypt,Africa,3,1
2018-11-19,Africa,Nigeria,Zimbabwe,Africa,20,19
2018-11-19,Africa,Kenya,Kenya,Africa,8,6
2018-11-19,Africa,Ghana,Nigeria,Africa,39,36
2018-11-19,Africa,Nigeria,Nigeria,Africa,9,9
2018-11-19,Africa,South Africa,Somalia,Africa,7,5
2018-11-19,Africa,South Africa,Egypt,Africa,3,3
2018-11-19,Africa,South Africa,South Africa,Africa,17,15
2018-11-19,Africa,Kenya,Kenya,Africa,3,3
2018-11-19,Africa,Zimbabwe,Saudi Arabia,Asia,8,8
2018-11-19,Africa,Egypt,Somalia,Africa,8,8
2018-11-19,Africa,Morocco,Saudi Arabia,Asia,11,9
2018-11-19,Africa,Nigeria,United States,North America,0,0
2018-11-19,Africa,Ghana,United States,North America,59,45
2018-11-19,Africa,Ghana,Ghana,Africa,6,4
2018-11-19,Africa,Mali,Saudi Arabia,Asia,6,4
2018-11-19,Africa,Nigeria,Somalia,Africa,22,20
2018-11-19,Africa,South Africa,Saudi Arabia,Asia,6,5
2018-11-19,Africa,Ghana,Kenya,Africa,4,3
2018-11-19,Africa,Namibia,South Africa,Africa,13,8
2018-11-19,Africa,Ivory Coast,France,Europe,4,4
2018-11-19,Africa,Somalia,Kenya,Africa,2,2
2018-11-19,Africa,South Africa,France,Europe,18,13
2018-11-19,Africa,Nigeria,South Africa,Africa,1,1
2018-11-19,Africa,Ghana,Ghana,Africa,3,3
2018-11-19,Africa,Somalia,Somalia,Africa,4,4
2018-11-19,Africa,Zimbabwe,South Africa,Africa,9,9
2018-11-19,Africa,Algeria,Saudi Arabia,Asia,6,5
2018-11-19,Africa,Mali,France,Europe,15,8
2018-11-19,Africa,Ghana,Ghana,Africa,0,0
2018-11-19,Africa,Chad,United States,North America,0,0
2018-11-19,Africa,Republic of Congo,Saudi Arabia,Asia,5,4
2018-11-19,Africa,Nigeria,Zimbabwe,Africa,5,5
2018-11-19,Africa,South Africa,Somalia,Africa,8,5
2018-11-19,Africa,South Africa,South Africa,Africa,7,6
2018-11-19,Africa,Somalia,United States,North America,3,3
2018-11-19,Africa,Nigeria,Somalia,Africa,3,2
2018-11-19,Africa,Kenya,France,Europe,0,0
2018-11-19,Africa,Kenya,Egypt,Africa,4,4
2018-11-19,Africa,South Africa,Kenya,Africa,6,4
2018-11-19,Africa,Burkina Faso,United States,North America,1,1
2018-11-19,Africa,South Africa,South Africa,Africa,2,2
2018-11-19,Africa,Kenya,Zimbabwe,Africa,8,1
2018-11-19,Africa,Egypt,Saudi Arabia,Asia,58,42
2018-11-19,Africa,Ghana,Zimbabwe,Africa,4,2
2018-11-19,Africa,Somalia,Somalia,Africa,79,69
2018-11-19,Africa,Nigeria,South Africa,Africa,17,15
2018-11-19,Africa,Nigeria,United States,North America,42,26
2018-11-19,Africa,Libya,Nigeria,Africa,4,4
2018-11-19,Africa,Somalia,Somalia,Africa,19,17
2018-11-19,Africa,Ghana,South Africa,Africa,5,5
2018-11-19,Africa,Mauritius,France,Europe,0,0
2018-11-19,Africa,Egypt,France,Europe,6,5
2018-11-19,Africa,South Africa,Zimbabwe,Africa,7,7
2018-11-19,Africa,Egypt,Egypt,Africa,6,3
2018-11-19,Africa,Uganda,Nigeria,Africa,14,10
2018-11-19,Africa,Egypt,Saudi Arabia,Asia,4,4
2018-11-19,Africa,Nigeria,Ghana,Africa,4,4
2018-11-19,Africa,Nigeria,Nigeria,Africa,1002,626
2018-11-19,Africa,Zimbabwe,Saudi Arabia,Asia,7,7
2018-11-19,Africa,Somalia,Somalia,Africa,10,7
2018-11-19,Africa,Kenya,France,Europe,11,8
2018-11-19,Africa,Nigeria,France,Europe,1,1
2018-11-19,Africa,South Africa,United States,North America,6,6
2018-11-19,Africa,Ghana,Kenya,Africa,5,3
2018-11-19,Africa,South Africa,France,Europe,0,0
2018-11-19,Africa,Ghana,Ghana,Africa,0,0
2018-11-19,Africa,Nigeria,Egypt,Africa,6,6
2018-11-19,Africa,Ghana,South Africa,Africa,4,4
2018-11-19,Africa,Morocco,United States,North America,11,10
2018-11-19,Africa,Kenya,Kenya,Africa,6,6
2018-11-19,Africa,South Africa,Nigeria,Africa,44,27
2018-11-19,Africa,Nigeria,Nigeria,Africa,19,9
2018-11-19,Africa,South Africa,South Africa,Africa,153,106
2018-11-19,Africa,South Africa,Zimbabwe,Africa,3,2
2018-11-19,Africa,Nigeria,United States,North America,6,3
2018-11-19,Africa,South Africa,Nigeria,Africa,4,4
2018-11-19,Africa,Egypt,Egypt,Africa,2,1
2018-11-19,Africa,Ghana,Ghana,Africa,225,126
2018-11-19,Africa,Uganda,United States,North America,11,9
2018-11-19,Africa,Mali,France,Europe,14,7
2018-11-19,Africa,Nigeria,Saudi Arabia,Asia,5,5
2018-11-19,Africa,Mali,United States,North America,1,1
2018-11-19,Africa,Ghana,Saudi Arabia,Asia,15,12
2018-11-19,Africa,Nigeria,United States,North America,67,44
2018-11-19,Africa,Egypt,United States,North America,7,6
2018-11-19,Africa,Nigeria,South Africa,Africa,57,54
2018-11-19,Africa,Chad,Saudi Arabia,Asia,4,3
2018-11-19,Africa,Kenya,Kenya,Africa,208,164
2018-11-19,Africa,Nigeria,France,Europe,1,1
2018-11-19,Africa,Zimbabwe,Zimbabwe,Africa,42,21
2018-11-19,Africa,Ghana,Ghana,Africa,426,224
2018-11-19,Africa,South Africa,Nigeria,Africa,27,20
2018-11-19,Africa,Kenya,Kenya,Africa,221,184
2018-11-19,Africa,Somalia,Somalia,Africa,12,9
2018-11-19,Africa,Ghana,Saudi Arabia,Asia,7,4
2018-11-19,Africa,Cameroon,United States,North America,6,6
2018-11-19,Africa,Kenya,Zimbabwe,Africa,3,3
2018-11-19,Africa,Nigeria,Nigeria,Africa,4,2
2018-11-19,Africa,Kenya,United States,North America,15,12
2018-11-19,Africa,Nigeria,Nigeria,Africa,0,0
2018-11-19,Africa,Kenya,Kenya,Africa,10,8
2018-11-19,Africa,Morocco,United States,North America,0,0
2018-11-19,Africa,Nigeria,Nigeria,Africa,291,204
2018-11-19,Africa,Zimbabwe,Zimbabwe,Africa,4,2
2018-11-19,Africa,Kenya,Kenya,Africa,25,13
2018-11-19,Africa,Somalia,Somalia,Africa,2,2
2018-11-19,Africa,Nigeria,United States,North America,4,4
2018-11-19,Africa,Cameroon,United States,North America,8,7
2018-11-19,Africa,Morocco,Saudi Arabia,Asia,41,36
2018-11-19,Africa,Zimbabwe,Zimbabwe,Africa,9,3
2018-11-19,Africa,Liberia,United States,North America,4,4
2018-11-19,Africa,Libya,Saudi Arabia,Asia,12,11
2018-11-19,Africa,Zimbabwe,United States,North America,13,12
2018-11-19,Africa,Somalia,Kenya,Africa,25,23
2018-11-19,Africa,Chad,United States,North America,1,1
2018-11-19,Africa,Cameroon,Kenya,Africa,11,10
2018-11-19,Africa,Senegal,United States,North America,8,4
2018-11-19,Africa,Guinea,United States,North America,2,2
2018-11-19,Africa,South Africa,South Africa,Africa,106,88
2018-11-19,Africa,Egypt,Egypt,Africa,125,99
2018-11-19,Africa,Nigeria,United States,North America,8,8
2018-11-19,Africa,Kenya,Saudi Arabia,Asia,9,6
2018-11-19,Africa,Kenya,Kenya,Africa,2,2
2018-11-19,Africa,Kenya,France,Europe,6,6
2018-11-19,Africa,Senegal,France,Europe,2,1
2018-11-19,Africa,Egypt,Saudi Arabia,Asia,31,26
2018-11-19,Africa,Algeria,France,Europe,0,0
2018-11-19,Africa,Morocco,Saudi Arabia,Asia,14,14
2018-11-19,Africa,Burkina Faso,United States,North America,3,3
2018-11-19,Africa,Somalia,Saudi Arabia,Asia,4,4
2018-11-19,Africa,Nigeria,Zimbabwe,Africa,19,18
2018-11-19,Africa,Kenya,Nigeria,Africa,6,2
2018-11-19,Africa,Nigeria,South Africa,Africa,14,14
2018-11-19,Africa,Nigeria,Saudi Arabia,Asia,21,16
2018-11-19,Africa,Zimbabwe,Kenya,Africa,1,1
2018-11-19,Africa,South Africa,United States,North America,27,16
2018-11-19,Africa,Egypt,Saudi Arabia,Asia,22,19
2018-11-19,Africa,Senegal,United States,North America,8,5
2018-11-19,Africa,Nigeria,Ghana,Africa,3,3
2018-11-19,Africa,Ghana,Zimbabwe,Africa,4,3
2018-11-19,Africa,Egypt,Egypt,Africa,8,5
2018-11-19,Africa,Mauritius,Saudi Arabia,Asia,7,7
2018-11-19,Africa,Nigeria,Nigeria,Africa,0,0
2018-11-19,Africa,Zimbabwe,France,Europe,4,4
2018-11-19,Africa,Morocco,United States,North America,4,4
2018-11-19,Africa,Ghana,Nigeria,Africa,42,27
2018-11-19,Africa,South Africa,South Africa,Africa,35,34
2018-11-19,Africa,South Africa,Saudi Arabia,Asia,6,5
2018-11-19,Africa,Zimbabwe,Kenya,Africa,4,4
2018-11-19,Africa,Nigeria,United States,North America,5,3
2018-11-19,Africa,Zimbabwe,Saudi Arabia,Asia,2,2
2018-11-19,Africa,Somalia,Kenya,Africa,11,11
2018-11-19,Africa,Kenya,France,Europe,10,6
2018-11-19,Africa,Senegal,France,Europe,0,0
2018-11-19,Africa,Ghana,Nigeria,Africa,15,13
2018-11-19,Africa,South Africa,United States,North America,9,5
2018-11-19,Africa,Kenya,Kenya,Africa,1,1
2018-11-19,Africa,Senegal,France,Europe,9,6
2018-11-19,Africa,Libya,Saudi Arabia,Asia,9,9
2018-11-19,Africa,Nigeria,Kenya,Africa,10,10
2018-11-19,Africa,Zimbabwe,Zimbabwe,Africa,200,104
2018-11-19,Africa,Chad,Saudi Arabia,Asia,11,6
2018-11-19,Africa,Zimbabwe,France,Europe,8,7
2018-11-19,Africa,South Africa,United States,North America,106,71
2018-11-19,Africa,Cameroon,United States,North America,3,2
2018-11-19,Africa,Nigeria,Egypt,Africa,7,6
2018-11-19,Africa,Kenya,Kenya,Africa,49,43
2018-11-19,Africa,South Africa,South Africa,Africa,188,154
2018-11-19,Africa,Senegal,United States,North America,7,5
2018-11-19,Africa,Kenya,Kenya,Africa,8,7
2018-11-19,Africa,South Africa,Somalia,Africa,10,7
2018-11-19,Africa,Kenya,United States,North America,49,28
2018-11-19,Africa,Nigeria,Somalia,Africa,8,7
2018-11-19,Africa,Algeria,France,Europe,7,5
2018-11-19,Africa,South Africa,Saudi Arabia,Asia,7,5
2018-11-19,Africa,Kenya,Somalia,Africa,14,12
2018-11-19,Africa,Nigeria,South Africa,Africa,34,31
2018-11-19,Africa,Republic of Congo,France,Europe,0,0
2018-11-19,Africa,South Africa,South Africa,Africa,49,47
2018-11-19,Africa,Senegal,United States,North America,2,2
2018-11-19,Africa,Kenya,Kenya,Africa,22,16
2018-11-19,Africa,Kenya,Saudi Arabia,Asia,17,16
2018-11-19,Africa,Nigeria,Kenya,Africa,6,6
2018-11-19,Africa,Egypt,Egypt,Africa,25,23
2018-11-19,Africa,South Africa,France,Europe,0,0
2018-11-19,Africa,Kenya,Somalia,Africa,10,8
2018-11-19,Africa,Nigeria,Saudi Arabia,Asia,21,19
2018-11-19,Africa,Libya,Saudi Arabia,Asia,6,5
2018-11-19,Africa,Kenya,United States,North America,3,3
2018-11-19,Africa,Morocco,Saudi Arabia,Asia,29,26
2018-11-19,Africa,Mali,France,Europe,3,1
2018-11-19,Africa,Egypt,Egypt,Africa,0,0
2018-11-19,Africa,Uganda,United States,North America,4,4
2018-11-19,Africa,Nigeria,Kenya,Africa,7,7
2018-11-19,Africa,Uganda,Nigeria,Africa,11,10
2018-11-19,Africa,Nigeria,France,Europe,24,16
2018-11-19,Africa,Nigeria,South Africa,Africa,6,3
2018-11-19,Africa,South Africa,Saudi Arabia,Asia,13,10
2018-11-19,Africa,Egypt,Nigeria,Africa,18,14
2018-11-19,Africa,Nigeria,Nigeria,Africa,0,0
2018-11-19,Africa,Kenya,Kenya,Africa,15,14
2018-11-19,Africa,Mali,Saudi Arabia,Asia,4,3
2018-11-19,Africa,South Africa,South Africa,Africa,475,353
2018-11-19,Africa,Chad,Saudi Arabia,Asia,1,1
2018-11-19,Africa,Zimbabwe,South Africa,Africa,13,5
2018-11-19,Africa,Mali,France,Europe,10,3
2018-11-19,Africa,Kenya,Somalia,Africa,4,4
2018-11-19,Africa,Somalia,Somalia,Africa,11,10
2018-11-19,Africa,Kenya,Saudi Arabia,Asia,10,7
2018-11-19,Africa,Ghana,Ghana,Africa,6,2
2018-11-19,Africa,Nigeria,Saudi Arabia,Asia,29,20
2018-11-19,Africa,Nigeria,Nigeria,Africa,3,2
2018-11-19,Africa,Nigeria,Saudi Arabia,Asia,6,3
2018-11-19,Africa,Egypt,France,Europe,17,13
2018-11-19,Africa,Morocco,France,Europe,2,2
2018-11-19,Africa,Kenya,France,Europe,2,1
2018-11-19,Africa,Algeria,Saudi Arabia,Asia,6,6
2018-11-19,Africa,Somalia,Somalia,Africa,5,5
2018-11-19,Africa,Egypt,Saudi Arabia,Asia,2,1
2018-11-19,Africa,South Africa,Saudi Arabia,Asia,19,17
2018-11-19,Africa,Nigeria,Saudi Arabia,Asia,6,4
2018-11-19,Africa,Kenya,Kenya,Africa,1,1
2018-11-19,Africa,Kenya,Somalia,Africa,14,11
2018-11-19,Africa,Morocco,Saudi Arabia,Asia,6,6
2018-11-19,Africa,South Africa,United States,North America,8,4
2018-11-19,Africa,Mali,United States,North America,17,8
2018-11-19,Africa,Nigeria,United States,North America,6,4
2018-11-19,Africa,Ghana,South Africa,Africa,1,1
2018-11-19,Africa,South Africa,Egypt,Africa,6,3
2018-11-19,Africa,Kenya,France,Europe,2,2
2018-11-19,Africa,Egypt,United States,North America,2,2
2018-11-19,Africa,South Africa,Kenya,Africa,16,10
2018-11-19,Africa,Zimbabwe,Zimbabwe,Africa,202,94
2018-11-19,Africa,Mali,United States,North America,3,3
2018-11-19,Africa,Mauritania,France,Europe,5,5
2018-11-19,Africa,Ghana,Saudi Arabia,Asia,16,10
2018-11-19,Africa,Egypt,Saudi Arabia,Asia,4,2
2018-11-19,Africa,Zimbabwe,South Africa,Africa,8,3
2018-11-19,Africa,Cameroon,Kenya,Africa,6,6
2018-11-19,Africa,Zimbabwe,South Africa,Africa,6,6
2018-11-19,Africa,Uganda,United States,North America,4,4
2018-11-19,Africa,Kenya,France,Europe,2,2
2018-11-19,Africa,Libya,Nigeria,Africa,7,7
2018-11-19,Africa,Ghana,Ghana,Africa,43,22
2018-11-19,Africa,Zimbabwe,Zimbabwe,Africa,12,3
2018-11-19,Africa,Nigeria,Nigeria,Africa,5,5
2018-11-19,Africa,Egypt,Egypt,Africa,8,8
2018-11-19,Africa,Kenya,Saudi Arabia,Asia,23,17
2018-11-19,Africa,Nigeria,Saudi Arabia,Asia,9,9
2018-11-19,Africa,Algeria,Saudi Arabia,Asia,2,2
2018-11-19,Africa,Mali,Saudi Arabia,Asia,11,11
2018-11-19,Africa,Kenya,France,Europe,10,4
2018-11-19,Africa,Egypt,United States,North America,43,32
2018-11-19,Africa,Kenya,Nigeria,Africa,14,11
2018-11-19,Africa,Ghana,United States,North America,3,3
2018-11-19,Africa,Ghana,Ghana,Africa,0,0
2018-11-19,Africa,Cameroon,Saudi Arabia,Asia,4,4
2018-11-19,Africa,Kenya,Somalia,Africa,36,31
2018-11-19,Africa,Somalia,Kenya,Africa,28,17
2018-11-19,Africa,Tunisia,United States,North America,4,4
2018-11-19,Africa,South Africa,South Africa,Africa,5,4
2018-11-19,Africa,Nigeria,Nigeria,Africa,8,7
2018-11-19,Africa,Republic of Congo,United States,North America,2,2
2018-11-19,Africa,Egypt,Egypt,Africa,192,147
2018-11-19,Africa,Ghana,Saudi Arabia,Asia,8,2
2018-11-19,Africa,Ghana,South Africa,Africa,1,1
2018-11-19,Africa,Uganda,Nigeria,Africa,12,10
2018-11-19,Africa,Nigeria,United States,North America,0,0
2018-11-19,Africa,Egypt,Somalia,Africa,9,9
2018-11-19,Africa,Kenya,South Africa,Africa,1,1
2018-11-19,Africa,Somalia,Kenya,Africa,6,6
2018-11-12,Africa,Egypt,Israel,Asia,137,76
2018-11-12,Africa,Nigeria,South Africa,Africa,39,29
2018-11-12,Africa,Liberia,Israel,Asia,8,8
2018-11-12,Africa,Uganda,Uganda,Africa,11,11
2018-11-12,Africa,Egypt,Saudi Arabia,Asia,7,6
2018-11-12,Africa,Nigeria,Nigeria,Africa,7,2
2018-11-12,Africa,Nigeria,Israel,Asia,7,7
2018-11-12,Africa,Nigeria,Saudi Arabia,Asia,68,53
2018-11-12,Africa,Nigeria,Nigeria,Africa,1109,741
2018-11-12,Africa,South Africa,Israel,Asia,7,5
2018-11-12,Africa,Nigeria,Zimbabwe,Africa,6,6
2018-11-12,Africa,Republic of Congo,United States,North America,3,3
2018-11-12,Africa,South Africa,South Africa,Africa,3,3
2018-11-12,Africa,Mali,United States,North America,12,7
2018-11-12,Africa,South Africa,Egypt,Africa,5,5
2018-11-12,Africa,Nigeria,Nigeria,Africa,4,4
2018-11-12,Africa,Nigeria,Ghana,Africa,11,9
2018-11-12,Africa,Cameroon,United States,North America,2,2
2018-11-12,Africa,South Africa,Kenya,Africa,3,3
2018-11-12,Africa,Mauritius,United States,North America,4,4
2018-11-12,Africa,Nigeria,Ghana,Africa,7,7
2018-11-12,Africa,Nigeria,Nigeria,Africa,3,2
2018-11-12,Africa,Republic of Congo,Nigeria,Africa,6,6
2018-11-12,Africa,Zimbabwe,South Africa,Africa,13,6
2018-11-12,Africa,South Africa,Saudi Arabia,Asia,27,20
2018-11-12,Africa,Cameroon,United States,North America,9,7
2018-11-12,Africa,Ghana,Egypt,Africa,3,3
2018-11-12,Africa,Kenya,Kenya,Africa,308,221
2018-11-12,Africa,Egypt,Israel,Asia,44,26
2018-11-12,Africa,Zimbabwe,Zimbabwe,Africa,138,79
2018-11-12,Africa,Zimbabwe,Saudi Arabia,Asia,7,7
2018-11-12,Africa,Zimbabwe,Zimbabwe,Africa,4,2
2018-11-12,Africa,Cameroon,Egypt,Africa,7,7
2018-11-12,Africa,Nigeria,Uganda,Africa,33,33
2018-11-12,Africa,South Africa,Israel,Asia,49,25
2018-11-12,Africa,Algeria,United States,North America,0,0
2018-11-12,Africa,Egypt,Egypt,Africa,82,71
2018-11-12,Africa,Kenya,Saudi Arabia,Asia,3,2
2018-11-12,Africa,Kenya,Israel,Asia,6,6
2018-11-12,Africa,Cameroon,Uganda,Africa,3,3
2018-11-12,Africa,Egypt,Israel,Asia,18,15
2018-11-12,Africa,Zimbabwe,South Africa,Africa,1,1
2018-11-12,Africa,Kenya,Uganda,Africa,18,12
2018-11-12,Africa,Angola,United States,North America,3,3
2018-11-12,Africa,Somalia,Saudi Arabia,Asia,9,9
2018-11-12,Africa,Morocco,Saudi Arabia,Asia,10,10
2018-11-12,Africa,Nigeria,Saudi Arabia,Asia,5,5
2018-11-12,Africa,Zimbabwe,Nigeria,Africa,16,16
2018-11-12,Africa,Egypt,Egypt,Africa,16,13
2018-11-12,Africa,Mali,Israel,Asia,4,3
2018-11-12,Africa,Somalia,Saudi Arabia,Asia,5,5
2018-11-12,Africa,South Africa,Saudi Arabia,Asia,68,44
2018-11-12,Africa,South Africa,Uganda,Africa,22,16
2018-11-12,Africa,Kenya,United States,North America,5,5
2018-11-12,Africa,Kenya,Saudi Arabia,Asia,25,20
2018-11-12,Africa,South Africa,Saudi Arabia,Asia,7,7
2018-11-12,Africa,Zimbabwe,Israel,Asia,12,10
2018-11-12,Africa,Morocco,Israel,Asia,18,15
2018-11-12,Africa,Nigeria,United States,North America,3,3
2018-11-12,Africa,Zimbabwe,Nigeria,Africa,9,8
2018-11-12,Africa,Kenya,Saudi Arabia,Asia,6,6
2018-11-12,Africa,Morocco,Israel,Asia,1,1
2018-11-12,Africa,Nigeria,United States,North America,51,43
2018-11-12,Africa,Nigeria,Kenya,Africa,10,10
2018-11-12,Africa,Somalia,Kenya,Africa,3,3
2018-11-12,Africa,Ghana,Saudi Arabia,Asia,26,22
2018-11-12,Africa,Zimbabwe,Saudi Arabia,Asia,9,7
2018-11-12,Africa,Ghana,Uganda,Africa,11,9
2018-11-12,Africa,Kenya,United States,North America,5,4
2018-11-12,Africa,Ghana,Ghana,Africa,15,9
2018-11-12,Africa,Ghana,Ghana,Africa,8,4
2018-11-12,Africa,Ivory Coast,Uganda,Africa,6,3
2018-11-12,Africa,Kenya,Saudi Arabia,Asia,14,12
2018-11-12,Africa,Nigeria,Nigeria,Africa,2,2
2018-11-12,Africa,South Africa,South Africa,Africa,5,5
2018-11-12,Africa,Nigeria,South Africa,Africa,59,51
2018-11-12,Africa,Republic of Congo,United States,North America,3,3
2018-11-12,Africa,Rwanda,South Africa,Africa,4,2
2018-11-12,Africa,Egypt,United States,North America,9,7
2018-11-12,Africa,Nigeria,Saudi Arabia,Asia,14,13
2018-11-12,Africa,Nigeria,Uganda,Africa,13,7
2018-11-12,Africa,Egypt,Egypt,Africa,1,1
2018-11-12,Africa,Nigeria,Saudi Arabia,Asia,22,19
2018-11-12,Africa,Egypt,Israel,Asia,11,8
2018-11-12,Africa,Egypt,United States,North America,28,19
2018-11-12,Africa,Kenya,Uganda,Africa,25,18
2018-11-12,Africa,Angola,Israel,Asia,6,6
2018-11-12,Africa,South Africa,South Africa,Africa,129,102
2018-11-12,Africa,Tanzania,Nigeria,Africa,5,5
2018-11-12,Africa,Ghana,Ghana,Africa,11,3
2018-11-12,Africa,Morocco,Saudi Arabia,Asia,14,9
2018-11-12,Africa,Uganda,Uganda,Africa,57,51
2018-11-12,Africa,Zimbabwe,Saudi Arabia,Asia,10,8
2018-11-12,Africa,Cameroon,Saudi Arabia,Asia,18,13
2018-11-12,Africa,Egypt,Israel,Asia,59,40
2018-11-12,Africa,South Africa,Zimbabwe,Africa,32,22
2018-11-12,Africa,Kenya,Uganda,Africa,6,5
2018-11-12,Africa,Zimbabwe,South Africa,Africa,4,4
2018-11-12,Africa,Algeria,Saudi Arabia,Asia,9,9
2018-11-12,Africa,Somalia,United States,North America,5,5
2018-11-12,Africa,South Africa,South Africa,Africa,70,56
2018-11-12,Africa,Zimbabwe,South Africa,Africa,21,16
2018-11-12,Africa,Nigeria,United States,North America,4,3
2018-11-12,Africa,Ghana,Israel,Asia,12,11
2018-11-12,Africa,Nigeria,Kenya,Africa,33,31
2018-11-12,Africa,Mali,Israel,Asia,1,1
2018-11-12,Africa,Ghana,Saudi Arabia,Asia,4,4
2018-11-12,Africa,Ghana,United States,North America,25,17
2018-11-12,Africa,Zimbabwe,Zimbabwe,Africa,379,170
2018-11-12,Africa,Kenya,Nigeria,Africa,6,6
2018-11-12,Africa,Algeria,Israel,Asia,4,4
2018-11-12,Africa,Kenya,Nigeria,Africa,7,7
2018-11-12,Africa,South Africa,United States,North America,78,52
